trial_id,timestamp,run_label,seed,arm,trial_number,learning_rate,init_method,steps_to_threshold
1339,2026-09-01 13:30:17,gate3b_restricted_search,167,informed_restricted,8,0.0015498955191377143,xavier,559.0
1340,2026-09-01 13:30:17,gate3b_restricted_search,167,informed_restricted,9,0.00413475900783472,xavier,313.0
1341,2026-09-01 13:30:18,gate3b_restricted_search,167,informed_restricted,10,0.09290791998691832,xavier,1600.0
1342,2026-09-01 13:30:19,gate3b_restricted_search,167,informed_restricted,11,0.013745248436824429,xavier,182.0
1343,2026-09-01 13:30:19,gate3b_restricted_search,167,informed_restricted,12,0.016535107145461723,xavier,182.0
1344,2026-09-01 13:30:19,gate3b_restricted_search,167,informed_restricted,13,0.022446911961699983,xavier,182.0
1345,2026-09-01 13:30:19,gate3b_restricted_search,167,informed_restricted,14,0.043934836363240796,xavier,233.0
1346,2026-09-01 13:30:19,gate3b_restricted_search,167,universal_restricted,0,0.0017826497151386949,xavier,349.0
1347,2026-09-01 13:30:20,gate3b_restricted_search,167,universal_restricted,1,0.01448683388723935,xavier,182.0
1348,2026-09-01 13:30:20,gate3b_restricted_search,167,universal_restricted,2,0.00010007903854383786,xavier,1600.0
1349,2026-09-01 13:30:21,gate3b_restricted_search,167,universal_restricted,3,0.0008072307884499761,xavier,718.0
1350,2026-09-01 13:30:22,gate3b_restricted_search,167,universal_restricted,4,0.0002755926764027377,xavier,1600.0
1351,2026-09-01 13:30:23,gate3b_restricted_search,167,universal_restricted,5,0.00018924123965722266,xavier,1600.0
1352,2026-09-01 13:30:23,gate3b_restricted_search,167,universal_restricted,6,0.0003620600725744741,xavier,1600.0
1353,2026-09-01 13:30:24,gate3b_restricted_search,167,universal_restricted,7,0.001088133500363589,xavier,306.0
1354,2026-09-01 13:30:24,gate3b_restricted_search,167,universal_restricted,8,0.0015498955191377143,xavier,559.0
1355,2026-09-01 13:30:24,gate3b_restricted_search,167,universal_restricted,9,0.00413475900783472,xavier,313.0
1356,2026-09-01 13:30:25,gate3b_restricted_search,167,universal_restricted,10,0.09290791998691832,xavier,1600.0
1357,2026-09-01 13:30:25,gate3b_restricted_search,167,universal_restricted,11,0.013745248436824429,xavier,182.0
1358,2026-09-01 13:30:26,gate3b_restricted_search,167,universal_restricted,12,0.016535107145461723,xavier,182.0
1359,2026-09-01 13:30:26,gate3b_restricted_search,167,universal_restricted,13,0.022446911961699983,xavier,182.0
1360,2026-09-01 13:30:26,gate3b_restricted_search,167,universal_restricted,14,0.043934836363240796,xavier,233.0
